hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
JHH,2021-06-19,25,7,10,10,15,1,0
JHH,2021-06-20,26,9,10,10,16,2,0
JHH,2021-06-21,27,10,9,9,18,0,0
JHH,2021-06-22,24,8,8,8,16,0,0
JHH,2021-06-23,22,7,8,8,14,1,0
JHH,2021-06-24,21,8,9,9,12,1,0
JHH,2021-06-25,20,7,9,9,11,0,0
JHH,2021-06-26,21,8,9,9,12,0,0
JHH,2021-06-27,19,6,10,10,9,0,0
JHH,2021-06-28,19,6,10,10,9,0,0
JHH,2021-06-29,18,5,10,10,8,0,0
JHH,2021-06-30,18,4,8,8,10,1,1
JHH,2021-07-01,19,4,10,10,9,0,0
JHH,2021-07-02,19,4,9,9,10,1,0
JHH,2021-07-03,20,5,10,10,10,0,0
JHH,2021-07-04,21,6,10,10,11,0,0
JHH,2021-07-05,20,5,9,9,11,0,0
JHH,2021-07-06,20,5,9,9,11,1,0
JHH,2021-07-07,20,4,9,9,11,0,0
JHH,2021-07-08,19,3,9,9,10,0,0
JHH,2021-07-09,22,6,10,10,12,1,0
JHH,2021-07-10,22,6,11,11,11,0,0
JHH,2021-07-11,23,6,9,9,14,0,0
JHH,2021-07-12,24,7,9,9,15,0,0
JHH,2021-07-13,21,5,9,9,12,0,0
JHH,2021-07-14,18,3,9,9,9,2,0
JHH,2021-07-15,19,4,9,9,10,0,0
JHH,2021-07-16,19,4,9,9,10,0,0
JHH,2021-07-17,19,4,9,9,10,0,0
JHH,2021-07-18,18,4,9,9,9,0,0
JHH,2021-07-19,19,5,10,10,9,0,0
JHH,2021-07-20,20,6,10,10,10,1,0
JHH,2021-07-21,21,7,8,8,13,2,0
JHH,2021-07-22,24,10,9,9,15,1,0
JHH,2021-07-23,23,11,9,9,14,0,0
JHH,2021-07-24,24,12,7,7,17,0,0
JHH,2021-07-25,23,11,6,6,17,3,0
JHH,2021-07-26,24,12,6,6,18,1,0
JHH,2021-07-27,25,13,6,6,19,2,0
JHH,2021-07-28,22,11,7,7,15,1,0
JHH,2021-07-29,22,10,7,7,15,1,0
JHH,2021-07-30,21,11,6,6,15,3,0
JHH,2021-07-31,23,12,6,6,17,2,0
JHH,2021-08-01,22,10,6,6,16,2,0
JHH,2021-08-02,27,14,6,6,21,1,0
JHH,2021-08-03,30,17,7,7,23,3,0
JHH,2021-08-04,28,16,9,9,19,1,1
JHH,2021-08-05,28,16,9,9,19,2,0
JHH,2021-08-06,29,17,11,11,18,1,0
JHH,2021-08-07,29,17,9,9,20,1,0
JHH,2021-08-08,29,16,10,10,19,1,0
JHH,2021-08-09,31,18,12,12,19,3,0
JHH,2021-08-10,34,22,12,12,22,2,0
JHH,2021-08-11,34,22,11,11,23,2,0
JHH,2021-08-12,32,20,10,10,22,3,1
JHH,2021-08-13,33,22,11,11,22,2,0
JHH,2021-08-14,34,23,12,12,22,2,0
JHH,2021-08-15,34,20,12,12,22,5,2
JHH,2021-08-16,38,24,14,14,24,0,0
JHH,2021-08-17,35,21,14,14,21,2,0
JHH,2021-08-18,32,18,15,15,17,2,1
JHH,2021-08-19,31,18,16,16,15,3,0
JHH,2021-08-20,28,17,11,11,17,0,0
JHH,2021-08-21,27,16,12,12,15,4,1
JHH,2021-08-22,27,16,11,11,16,2,1
JHH,2021-08-23,29,18,11,11,18,3,2
JHH,2021-08-24,31,19,12,12,19,2,0
JHH,2021-08-25,29,18,11,11,18,2,0
JHH,2021-08-26,31,20,11,11,20,2,0
JHH,2021-08-27,28,17,12,12,16,1,0
JHH,2021-08-28,27,16,12,12,15,1,0
JHH,2021-08-29,28,18,11,11,17,2,1
JHH,2021-08-30,35,24,14,14,21,4,0
JHH,2021-08-31,33,19,12,12,21,3,0
JHH,2021-09-01,38,25,13,13,25,2,0
JHH,2021-09-02,36,20,13,13,23,2,0
JHH,2021-09-03,37,23,13,13,24,2,0
JHH,2021-09-04,35,22,13,13,22,2,0
JHH,2021-09-05,39,26,14,14,25,5,1
JHH,2021-09-06,42,27,17,17,25,3,2
JHH,2021-09-07,46,29,17,17,29,4,1
JHH,2021-09-08,48,29,17,17,31,1,0
JHH,2021-09-09,45,26,17,17,28,4,0
JHH,2021-09-10,45,27,15,15,30,2,0
JHH,2021-09-11,45,29,15,15,30,2,0
JHH,2021-09-12,46,30,14,14,32,2,0
JHH,2021-09-13,44,28,14,14,30,3,0
JHH,2021-09-14,41,24,12,12,29,1,0
JHH,2021-09-15,42,27,13,13,29,6,0
JHH,2021-09-16,42,28,15,15,27,1,0
JHH,2021-09-17,42,28,15,15,27,2,0
JHH,2021-09-18,38,23,14,14,24,0,0
JHH,2021-09-19,36,21,14,14,22,5,0
JHH,2021-09-20,43,28,17,17,26,3,0
JHH,2021-09-21,40,25,13,13,27,3,0
JHH,2021-09-22,39,24,13,13,26,0,0
JHH,2021-09-23,36,23,13,13,23,2,0
JHH,2021-09-24,37,24,14,14,23,5,0
JHH,2021-09-25,37,23,14,14,23,4,0
JHH,2021-09-26,38,26,14,14,24,3,0
JHH,2021-09-27,35,23,14,14,21,1,0
JHH,2021-09-28,38,25,14,14,24,1,1
JHH,2021-09-29,38,25,16,16,22,2,1
JHH,2021-09-30,38,26,15,15,23,5,0
JHH,2021-10-01,40,29,16,16,24,1,0
JHH,2021-10-02,39,25,17,17,22,4,0
JHH,2021-10-03,42,29,17,17,25,5,3
JHH,2021-10-04,45,31,18,18,27,4,0
JHH,2021-10-05,41,28,17,17,24,2,0
JHH,2021-10-06,40,27,18,18,22,2,0
JHH,2021-10-07,36,22,16,16,20,1,0
JHH,2021-10-08,34,19,15,15,19,1,0
JHH,2021-10-09,34,19,13,13,21,4,0
JHH,2021-10-10,35,19,14,14,21,1,0
JHH,2021-10-11,40,25,11,11,29,4,0
JHH,2021-10-12,38,21,11,11,27,2,0
JHH,2021-10-13,36,20,12,12,24,4,1
JHH,2021-10-14,32,18,12,12,20,3,0
JHH,2021-10-15,33,18,12,12,21,4,1
JHH,2021-10-16,34,18,13,13,21,2,0
JHH,2021-10-17,36,21,13,13,23,2,0
JHH,2021-10-18,36,21,13,13,23,2,0
JHH,2021-10-19,37,24,13,13,24,1,0
JHH,2021-10-20,31,22,12,12,19,0,0
JHH,2021-10-21,29,20,11,11,18,2,0
JHH,2021-10-22,28,20,11,11,17,0,0
JHH,2021-10-23,27,19,11,11,16,0,0
JHH,2021-10-24,25,16,10,10,15,0,0
JHH,2021-10-25,28,18,11,11,17,2,0
JHH,2021-10-26,29,18,10,10,19,3,0
JHH,2021-10-27,28,18,9,9,19,5,1
JHH,2021-10-28,32,23,11,11,21,1,0
JHH,2021-10-29,33,24,13,13,20,2,0
JHH,2021-10-30,31,19,14,14,17,0,0
JHH,2021-10-31,28,18,12,12,16,0,0
JHH,2021-11-01,31,20,13,13,18,4,0
JHH,2021-11-02,26,15,10,10,16,0,0
JHH,2021-11-03,25,14,10,10,15,2,0
JHH,2021-11-04,28,18,9,9,19,2,0
JHH,2021-11-05,25,14,10,10,15,0,0
JHH,2021-11-06,23,13,10,10,13,1,0
JHH,2021-11-07,22,12,10,10,12,1,0
JHH,2021-11-08,22,11,9,9,13,1,0
JHH,2021-11-09,21,11,7,7,14,1,0
JHH,2021-11-10,18,9,8,8,10,3,0
JHH,2021-11-11,21,12,8,8,13,3,0
JHH,2021-11-12,20,11,9,9,11,1,1
JHH,2021-11-13,19,10,9,9,10,2,1
JHH,2021-11-14,20,11,10,10,10,1,0
JHH,2021-11-15,21,13,10,10,11,3,0
JHH,2021-11-16,21,13,10,10,11,1,0
JHH,2021-11-17,22,12,9,9,13,4,0
JHH,2021-11-18,22,12,8,8,14,2,0
JHH,2021-11-19,28,18,10,10,18,4,0
JHH,2021-11-20,28,19,8,8,20,0,0
JHH,2021-11-21,28,19,9,9,19,2,0
JHH,2021-11-22,32,23,11,11,21,4,1
JHH,2021-11-23,36,26,13,13,23,4,0
JHH,2021-11-24,35,23,12,12,23,3,0
JHH,2021-11-25,33,21,11,11,22,1,1
JHH,2021-11-26,33,21,11,11,22,2,0
JHH,2021-11-27,32,20,10,10,22,4,0
JHH,2021-11-28,32,20,10,10,22,2,0
JHH,2021-11-29,32,21,9,9,23,4,0
JHH,2021-11-30,36,23,9,9,27,3,0
JHH,2021-12-01,33,21,9,9,24,0,0
JHH,2021-12-02,33,21,9,9,24,3,0
JHH,2021-12-03,35,24,12,12,23,5,0
JHH,2021-12-04,36,24,11,11,25,6,0
JHH,2021-12-05,41,26,13,13,28,4,1
JHH,2021-12-06,42,29,13,13,29,5,0
JHH,2021-12-07,43,30,14,14,29,3,0
JHH,2021-12-08,38,26,14,14,24,4,0
JHH,2021-12-09,42,30,15,15,27,6,0
JHH,2021-12-10,43,29,14,14,29,4,1
JHH,2021-12-11,48,35,14,14,34,6,1
JHH,2021-12-12,48,36,14,14,34,5,1
JHH,2021-12-13,50,36,13,13,37,2,0
JHH,2021-12-14,48,35,13,13,35,3,0
JHH,2021-12-15,47,33,11,11,36,5,0
JHH,2021-12-16,51,39,11,11,40,9,2
JHH,2021-12-17,51,39,15,15,36,8,0
JHH,2021-12-18,55,43,14,14,41,2,0
JHH,2021-12-19,58,45,15,15,43,4,0
JHH,2021-12-20,55,40,14,14,41,9,0
JHH,2021-12-21,57,43,13,13,44,9,0
JHH,2021-12-22,61,47,17,17,44,7,0
JHH,2021-12-23,62,47,17,17,45,13,0
JHH,2021-12-24,65,50,18,18,47,7,0
JHH,2021-12-25,71,54,21,21,50,10,1
JHH,2021-12-26,87,69,22,22,65,21,1
JHH,2021-12-27,113,94,25,25,88,18,1
JHH,2021-12-28,120,101,22,22,98,25,1
JHH,2021-12-29,136,115,22,22,114,20,2
JHH,2021-12-30,145,125,26,26,119,24,1
JHH,2021-12-31,159,140,28,28,131,23,1
JHH,2022-01-01,166,148,33,33,133,21,1
JHH,2022-01-02,176,152,29,29,147,23,0
JHH,2022-01-03,184,158,31,31,153,15,0
JHH,2022-01-04,193,167,32,32,161,21,1
JHH,2022-01-05,188,159,36,36,152,24,3
JHH,2022-01-06,207,174,37,37,170,24,0
JHH,2022-01-07,202,175,35,35,167,21,0
JHH,2022-01-08,199,170,36,36,163,14,0
JHH,2022-01-09,199,168,39,39,160,22,1
JHH,2022-01-10,210,180,38,38,172,23,0
JHH,2022-01-11,211,163,40,40,171,17,1
JHH,2022-01-12,202,156,44,44,158,15,0
JHH,2022-01-13,212,165,46,46,166,19,1
JHH,2022-01-14,201,161,40,40,161,25,1
JHH,2022-01-15,198,159,40,40,158,3,0
JHH,2022-01-16,187,142,44,44,143,10,1
JHH,2022-01-17,198,141,42,42,156,13,0
JHH,2022-01-18,202,144,45,45,157,15,3
JHH,2022-01-19,198,144,45,45,153,18,2
JHH,2022-01-20,203,144,42,42,161,10,0
JHH,2022-01-21,186,133,43,43,143,5,0
JHH,2022-01-22,177,124,41,41,136,8,0
JHH,2022-01-23,172,116,41,41,131,8,0
JHH,2022-01-24,179,121,42,42,137,13,0
JHH,2022-01-25,173,112,45,45,128,6,0
JHH,2022-01-26,159,98,43,43,116,11,0
JHH,2022-01-27,145,85,39,39,106,2,0
JHH,2022-01-28,127,70,35,35,92,13,1
JHH,2022-01-29,132,78,35,35,97,6,0
JHH,2022-01-30,132,73,39,39,93,6,1
JHH,2022-01-31,135,72,39,39,96,5,0
JHH,2022-02-01,136,73,36,36,100,9,0
JHH,2022-02-02,130,67,37,37,93,5,0
JHH,2022-02-03,117,60,36,36,81,4,0
JHH,2022-02-04,110,50,32,32,78,7,0
JHH,2022-02-05,105,47,34,34,71,4,0
JHH,2022-02-06,105,44,34,34,71,2,1
JHH,2022-02-07,103,42,30,30,73,8,1
JHH,2022-02-08,108,50,30,30,78,6,1
JHH,2022-02-09,103,42,29,29,74,3,0
JHH,2022-02-10,103,39,27,27,76,4,0
JHH,2022-02-11,95,32,25,25,70,2,0
JHH,2022-02-12,82,27,24,24,58,2,0
JHH,2022-02-13,80,26,21,21,59,4,1
JHH,2022-02-14,81,24,23,23,58,4,0
JHH,2022-02-15,75,20,21,21,54,1,0
JHH,2022-02-16,68,23,21,21,47,2,0
JHH,2022-02-17,61,19,20,20,41,2,0
JHH,2022-02-18,66,22,20,20,46,4,0
JHH,2022-02-19,65,22,20,20,45,3,0
JHH,2022-02-20,66,22,21,21,45,1,0
JHH,2022-02-21,66,22,22,22,44,1,0
JHH,2022-02-22,62,19,23,23,39,1,1
JHH,2022-02-23,61,21,19,19,42,4,0
JHH,2022-02-24,62,21,20,20,42,0,0
JHH,2022-02-25,61,21,19,19,42,1,0
JHH,2022-02-26,55,18,18,18,37,1,0
JHH,2022-02-27,54,16,17,17,37,1,0
JHH,2022-02-28,50,17,15,15,35,1,0
JHH,2022-03-01,49,17,16,16,33,1,0
JHH,2022-03-02,50,19,17,17,33,0,0
JHH,2022-03-03,47,16,16,16,31,2,0
JHH,2022-03-04,44,15,16,16,28,0,0
JHH,2022-03-05,42,14,16,16,26,1,0
JHH,2022-03-06,41,13,15,15,26,0,0
JHH,2022-03-07,44,15,17,17,27,3,1
JHH,2022-03-08,40,12,16,16,24,0,0
JHH,2022-03-09,40,12,14,14,26,2,0
JHH,2022-03-10,34,8,13,13,21,1,0
JHH,2022-03-11,34,8,14,14,20,0,0
JHH,2022-03-12,31,7,13,13,18,2,0
JHH,2022-03-13,31,7,15,15,16,0,0
JHH,2022-03-14,32,7,16,16,16,0,0
JHH,2022-03-15,33,8,14,14,19,1,0
JHH,2022-03-16,33,8,13,13,20,0,0
JHH,2022-03-17,33,8,14,14,19,0,0
JHH,2022-03-18,29,6,10,10,19,1,0
JHH,2022-03-19,28,7,8,8,20,0,0
JHH,2022-03-20,27,6,8,8,19,1,0
JHH,2022-03-21,27,6,8,8,19,0,0
JHH,2022-03-22,26,6,8,8,18,0,0
JHH,2022-03-23,24,5,7,7,17,2,0
JHH,2022-03-24,25,6,7,7,18,1,1
JHH,2022-03-25,25,6,8,8,17,0,0
JHH,2022-03-26,24,5,8,8,16,2,0
JHH,2022-03-27,23,6,6,6,17,0,0
JHH,2022-03-28,22,6,6,6,16,0,0
JHH,2022-03-29,21,6,5,5,16,1,0
JHH,2022-03-30,22,8,5,5,17,2,0
JHH,2022-03-31,20,7,6,6,14,1,0
JHH,2022-04-01,21,8,7,7,14,0,0
JHH,2022-04-02,20,6,8,8,12,1,0
JHH,2022-04-03,19,5,8,8,11,1,0
JHH,2022-04-04,21,6,7,7,14,5,0
JHH,2022-04-05,27,12,7,7,20,2,0
JHH,2022-04-06,26,11,6,6,20,1,0
JHH,2022-04-07,24,11,6,6,18,2,0
JHH,2022-04-08,23,11,6,6,17,0,0
JHH,2022-04-09,20,8,6,6,14,1,0
JHH,2022-04-10,21,9,7,7,14,1,0
JHH,2022-04-11,22,10,6,6,16,1,0
JHH,2022-04-12,21,9,5,5,16,1,0
JHH,2022-04-13,20,10,6,6,14,2,0
JHH,2022-04-14,20,11,5,5,15,1,0
JHH,2022-04-15,17,7,5,5,12,1,0
JHH,2022-04-16,17,8,5,5,12,1,0
JHH,2022-04-17,18,9,6,6,12,0,0
JHH,2022-04-18,17,9,6,6,11,0,0
JHH,2022-04-19,16,8,6,6,10,1,0
JHH,2022-04-20,15,6,6,6,9,1,0
JHH,2022-04-21,17,8,6,6,11,1,0
JHH,2022-04-22,16,7,6,6,10,2,0
JHH,2022-04-23,19,11,5,5,14,2,0
JHH,2022-04-24,20,12,5,5,15,2,0
JHH,2022-04-25,20,12,5,5,15,1,0
JHH,2022-04-26,21,12,5,5,16,2,0
JHH,2022-04-27,22,13,5,5,17,0,0
JHH,2022-04-28,20,11,6,6,14,2,0
JHH,2022-04-29,21,12,6,6,15,1,0
JHH,2022-04-30,19,10,6,6,13,3,0
JHH,2022-05-01,20,11,8,8,12,1,1
JHH,2022-05-02,24,14,8,8,16,4,0
JHH,2022-05-03,25,14,7,7,18,1,0
JHH,2022-05-04,22,12,7,7,15,3,0
JHH,2022-05-05,19,9,7,7,12,2,0
JHH,2022-05-06,20,10,6,6,14,1,0
JHH,2022-05-07,18,8,7,7,11,0,0
JHH,2022-05-08,22,12,8,8,14,7,1
JHH,2022-05-09,25,15,9,9,16,2,0
JHH,2022-05-10,25,17,7,7,18,1,0
JHH,2022-05-11,28,20,7,7,21,7,0
JHH,2022-05-12,28,19,7,7,21,5,1
JHH,2022-05-13,30,21,5,5,25,3,0
JHH,2022-05-14,28,19,5,5,23,0,0
JHH,2022-05-15,25,17,5,5,20,2,0
JHH,2022-05-16,27,19,5,5,22,1,0
JHH,2022-05-17,26,15,6,6,20,4,0
JHH,2022-05-18,25,15,8,8,17,2,0
JHH,2022-05-19,26,19,8,8,18,1,0
JHH,2022-05-20,29,23,8,8,21,5,0
JHH,2022-05-21,27,21,7,7,20,2,0
JHH,2022-05-22,33,26,7,7,26,7,0
JHH,2022-05-23,39,33,8,8,31,5,1
JHH,2022-05-24,42,34,7,7,35,7,0
JHH,2022-05-25,47,39,8,8,39,6,1
JHH,2022-05-26,48,38,10,10,38,6,0
JHH,2022-05-27,45,34,8,8,37,3,0
JHH,2022-05-28,43,33,9,9,34,5,0
JHH,2022-05-29,45,33,10,10,35,4,0
JHH,2022-05-30,40,30,10,10,30,8,0
JHH,2022-05-31,48,34,9,9,39,3,0
JHH,2022-06-01,47,33,5,5,42,6,0
JHH,2022-06-02,47,33,7,7,40,3,1
JHH,2022-06-03,50,33,10,10,40,11,3
JHH,2022-06-04,53,35,10,10,43,3,1
JHH,2022-06-05,55,33,10,10,45,4,0
JHH,2022-06-06,55,32,10,10,45,1,0
JHH,2022-06-07,54,30,10,10,44,4,2
JHH,2022-06-08,54,31,9,9,45,2,1
JHH,2022-06-09,49,29,10,10,39,1,0
JHH,2022-06-10,47,28,9,9,38,2,0
JHH,2022-06-11,41,22,7,7,34,3,0
JHH,2022-06-12,42,24,7,7,35,3,1
JHH,2022-06-13,43,24,6,6,37,3,0
JHH,2022-06-14,50,28,6,6,44,7,0
JHH,2022-06-15,47,27,6,6,41,1,0
JHH,2022-06-16,49,29,5,5,44,3,0
JHH,2022-06-17,45,27,5,5,40,4,0
JHH,2022-06-18,45,24,4,4,41,2,0
JHH,2022-06-19,52,28,5,5,47,2,0
JHH,2022-06-20,51,29,6,6,45,3,0
JHH,2022-06-21,50,30,6,6,44,5,0
JHH,2022-06-22,45,27,6,6,39,2,0
JHH,2022-06-23,47,27,7,7,40,3,0
JHH,2022-06-24,49,28,8,8,41,3,1
JHH,2022-06-25,42,22,6,6,36,2,0
JHH,2022-06-26,38,20,4,4,34,3,0
JHH,2022-06-27,40,24,6,6,34,5,1
JHH,2022-06-28,44,29,7,7,37,7,0
JHH,2022-06-29,38,21,8,8,30,2,0
JHH,2022-06-30,37,21,5,5,32,7,1
JHH,2022-07-01,37,22,5,5,32,3,0
JHH,2022-07-02,30,13,5,5,25,6,1
JHH,2022-07-03,33,18,5,5,28,2,0
JHH,2022-07-04,31,16,3,3,28,2,0
JHH,2022-07-05,36,22,3,3,33,9,0
JHH,2022-07-06,42,27,4,4,38,6,0
JHH,2022-07-07,43,27,8,8,35,9,0
JHH,2022-07-08,50,32,8,8,42,4,0
JHH,2022-07-09,54,37,6,6,48,4,0
JHH,2022-07-10,49,31,3,3,46,1,0
JHH,2022-07-11,44,23,2,2,42,8,1
JHH,2022-07-12,46,25,4,4,42,5,0
JHH,2022-07-13,47,25,8,8,39,5,1
JHH,2022-07-14,42,26,8,8,34,4,0
JHH,2022-07-15,45,31,8,8,37,6,0
JHH,2022-07-16,46,31,7,7,39,7,0
JHH,2022-07-17,44,28,8,8,36,4,1
JHH,2022-07-18,45,27,7,7,38,6,0
JHH,2022-07-19,44,27,8,8,36,10,1
JHH,2022-07-20,52,35,7,7,45,6,0
JHH,2022-07-21,54,38,8,8,46,6,0
JHH,2022-07-22,55,38,7,7,48,7,1
JHH,2022-07-23,56,38,6,6,50,2,0
SH,2020-03-19,0,0,0,0,0,1,0
SH,2020-03-20,1,1,0,0,1,0,0
SH,2020-03-21,1,1,1,1,0,0,0
SH,2020-03-22,0,0,0,0,0,1,0
SH,2020-03-23,2,2,0,0,2,0,0
SH,2020-03-24,4,4,1,1,3,1,0
SH,2020-03-25,2,2,0,0,2,0,0
SH,2020-03-26,3,3,0,0,3,1,0
SH,2020-03-27,3,3,0,0,3,0,0
SH,2020-03-28,2,2,0,0,2,2,0
SH,2020-03-29,6,6,0,0,6,2,0
SH,2020-03-30,11,11,0,0,11,6,0
SH,2020-03-31,11,11,1,1,10,0,0
SH,2020-04-01,18,18,1,1,17,9,0
SH,2020-04-02,21,21,1,1,20,5,0
SH,2020-04-03,24,24,3,3,21,5,0
SH,2020-04-04,28,28,2,2,26,3,0
SH,2020-04-05,29,29,3,3,26,7,0
SH,2020-04-06,36,36,4,4,32,9,0
SH,2020-04-07,42,42,3,3,39,7,0
SH,2020-04-08,48,48,4,4,44,8,0
SH,2020-04-09,43,43,4,4,39,5,0
SH,2020-04-10,47,47,7,7,40,7,0
SH,2020-04-11,41,41,6,6,35,4,0
SH,2020-04-12,44,44,7,7,37,9,0
SH,2020-04-13,49,49,5,5,44,7,0
SH,2020-04-14,50,50,7,7,43,7,0
SH,2020-04-15,57,57,7,7,50,11,0
SH,2020-04-16,65,65,10,10,55,10,0
SH,2020-04-17,64,64,9,9,55,9,0
SH,2020-04-18,67,67,9,9,58,5,0
SH,2020-04-19,67,67,7,7,60,4,0
SH,2020-04-20,66,66,12,12,54,6,1
SH,2020-04-21,63,63,11,11,52,6,0
SH,2020-04-22,56,56,10,10,46,6,1
SH,2020-04-23,57,57,10,10,47,11,0
SH,2020-04-24,57,57,8,8,49,8,0
SH,2020-04-25,59,59,10,10,49,10,0
SH,2020-04-26,66,66,11,11,55,11,0
SH,2020-04-27,70,70,9,9,61,7,0
SH,2020-04-28,72,72,12,12,60,8,0
SH,2020-04-29,74,74,13,13,61,7,0
SH,2020-04-30,69,69,9,9,60,6,0
SH,2020-05-01,65,65,9,9,56,3,0
SH,2020-05-02,65,65,9,9,56,4,0
SH,2020-05-03,66,66,8,8,58,8,0
SH,2020-05-04,70,70,9,9,61,8,0
SH,2020-05-05,67,67,11,11,56,3,0
SH,2020-05-06,68,68,13,13,55,4,0
SH,2020-05-07,71,71,10,10,61,4,0
SH,2020-05-08,69,69,12,12,57,2,0
SH,2020-05-09,63,63,11,11,52,4,0
SH,2020-05-10,55,54,12,12,43,5,0
SH,2020-05-11,57,56,13,13,44,8,0
SH,2020-05-12,57,55,13,13,44,3,0
SH,2020-05-13,57,53,12,12,45,9,0
SH,2020-05-14,54,51,10,10,44,3,0
SH,2020-05-15,53,51,9,9,44,4,0
SH,2020-05-16,49,47,7,7,42,3,0
SH,2020-05-17,44,43,6,6,38,6,0
SH,2020-05-18,48,46,7,7,41,9,0
SH,2020-05-19,49,47,12,12,37,4,0
SH,2020-05-20,44,41,12,12,32,1,0
SH,2020-05-21,41,37,11,11,30,3,0
SH,2020-05-22,38,34,9,9,29,3,0
SH,2020-05-23,38,36,10,10,28,2,0
SH,2020-05-24,38,36,10,10,28,4,1
SH,2020-05-25,40,37,10,10,30,3,0
SH,2020-05-26,43,41,10,10,33,4,0
SH,2020-05-27,44,42,12,12,32,2,0
SH,2020-05-28,43,42,9,9,34,3,0
SH,2020-05-29,35,34,8,8,27,3,0
SH,2020-05-30,31,31,8,8,23,2,0
SH,2020-05-31,29,28,9,9,20,2,0
SH,2020-06-01,26,25,8,8,18,3,0
SH,2020-06-02,26,25,8,8,18,3,0
SH,2020-06-03,27,26,8,8,19,3,0
SH,2020-06-04,26,25,8,8,18,3,0
SH,2020-06-05,28,27,9,9,19,3,0
SH,2020-06-06,30,30,9,9,21,4,0
SH,2020-06-07,30,30,8,8,22,0,0
SH,2020-06-08,26,26,8,8,18,2,0
SH,2020-06-09,24,24,8,8,16,2,0
SH,2020-06-10,24,24,7,7,17,4,0
SH,2020-06-11,26,26,5,5,21,3,0
SH,2020-06-12,23,23,6,6,17,2,0
SH,2020-06-13,26,26,5,5,21,3,0
SH,2020-06-14,21,21,5,5,16,1,0
SH,2020-06-15,19,19,5,5,14,1,0
SH,2020-06-16,18,18,7,7,11,1,0
SH,2020-06-17,21,21,8,8,13,4,0
SH,2020-06-18,23,23,8,8,15,1,0
SH,2020-06-19,16,16,9,9,7,1,0
SH,2020-06-20,19,19,7,7,12,1,0
SH,2020-06-21,19,19,9,9,10,0,0
SH,2020-06-22,21,21,9,9,12,1,0
SH,2020-06-23,18,18,9,9,9,2,0
SH,2020-06-24,14,14,9,9,5,1,0
SH,2020-06-25,17,17,7,7,10,4,0
SH,2020-06-26,18,18,8,8,10,0,0
SH,2020-06-27,18,18,8,8,10,0,0
SH,2020-06-28,18,18,7,7,11,1,0
SH,2020-06-29,16,16,7,7,9,0,0
SH,2020-06-30,12,12,5,5,7,0,0
SH,2020-07-01,7,7,2,2,5,0,0
SH,2020-07-02,11,11,2,2,9,1,0
SH,2020-07-03,10,10,2,2,8,1,0
SH,2020-07-04,11,11,4,4,7,2,0
SH,2020-07-05,11,11,4,4,7,0,0
SH,2020-07-06,10,10,4,4,6,1,0
SH,2020-07-07,9,9,3,3,6,0,0
SH,2020-07-08,8,7,3,3,5,0,0
SH,2020-07-09,8,7,3,3,5,2,0
SH,2020-07-10,12,10,5,5,7,3,0
SH,2020-07-11,11,9,6,6,5,1,0
SH,2020-07-12,11,9,5,5,6,2,0
SH,2020-07-13,11,9,5,5,6,0,0
SH,2020-07-14,10,8,4,4,6,0,0
SH,2020-07-15,9,7,4,4,5,2,0
SH,2020-07-16,10,8,3,3,7,1,0
SH,2020-07-17,11,9,2,2,9,0,0
SH,2020-07-18,9,7,2,2,7,1,0
SH,2020-07-19,9,7,2,2,7,0,0
SH,2020-07-20,9,7,2,2,7,1,0
SH,2020-07-21,9,7,1,1,8,0,0
SH,2020-07-22,9,7,1,1,8,1,0
SH,2020-07-23,10,8,1,1,9,1,0
SH,2020-07-24,10,8,1,1,9,0,0
SH,2020-07-25,11,9,1,1,10,2,0
SH,2020-07-26,10,8,1,1,9,1,0
SH,2020-07-27,11,9,1,1,10,1,0
SH,2020-07-28,11,8,1,1,10,0,0
SH,2020-07-29,13,10,1,1,12,2,0
SH,2020-07-30,13,10,2,2,11,2,0
SH,2020-07-31,15,13,4,4,11,3,1
SH,2020-08-01,13,12,3,3,10,1,0
SH,2020-08-02,13,12,2,2,11,0,0
SH,2020-08-03,12,12,1,1,11,1,0
SH,2020-08-04,11,10,1,1,10,1,0
SH,2020-08-05,11,10,1,1,10,2,0
SH,2020-08-06,11,10,3,3,8,3,0
SH,2020-08-07,11,11,4,4,7,2,0
SH,2020-08-08,11,10,4,4,7,0,0
SH,2020-08-09,8,7,4,4,4,0,0
SH,2020-08-10,9,8,3,3,6,2,0
SH,2020-08-11,9,7,4,4,5,1,0
SH,2020-08-12,10,8,4,4,6,0,0
SH,2020-08-13,9,7,4,4,5,0,0
SH,2020-08-14,7,7,3,3,4,0,0
SH,2020-08-15,7,7,3,3,4,0,0
SH,2020-08-16,9,9,3,3,6,0,0
SH,2020-08-17,9,9,3,3,6,0,0
SH,2020-08-18,8,8,3,3,5,1,0
SH,2020-08-19,9,8,4,4,5,1,0
SH,2020-08-20,10,9,3,3,7,2,0
SH,2020-08-21,10,9,3,3,7,0,0
SH,2020-08-22,8,7,3,3,5,1,0
SH,2020-08-23,9,8,3,3,6,1,0
SH,2020-08-24,8,7,4,4,4,1,0
SH,2020-08-25,7,6,4,4,3,1,0
SH,2020-08-26,7,6,4,4,3,0,0
SH,2020-08-27,7,6,4,4,3,0,0
SH,2020-08-28,7,6,3,3,4,0,0
